Id,Label,timeset,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,clustering,componentnumber,strongcompnum,indegree,outdegree,Degree
110253,,,25,0.127056,0.160467,220900.887898,0.010819,0.087805,0,7779,18,23,41
110260,,,23,0.145023,0.178364,564.492482,0.000539,0.077922,0,7782,1,21,22
111167,,,21,0.157881,0.186007,15999.418361,0.001553,0.116601,0,7780,3,20,23
9312215,,,1,1,1,414.549325,0.09716,0.0664,0,1620,70,3,73
9403341,,,0,0,0,0,0.068417,0.049495,0,1154,55,0,55
9407406,,,0,0,0,0,0.029556,0.084559,0,1837,17,0,17
9410253,,,4,0.401575,0.473856,31740.173824,0.051622,0.039683,0,1760,57,7,64
9503486,,,4,0.521739,0.640625,115857.861997,0.119506,0.020333,0,1958,139,18,157
9508250,,,39,0.052465,0.065472,335123.519437,0.030115,0.025546,0,7779,36,38,74
9509268,,,7,0.355372,0.468272,20715.27968,0.044401,0.070231,0,2974,48,6,54
9509329,,,30,0.086588,0.111164,28103945.425953,0.063932,0.066372,0,7779,36,72,108
9512225,,,42,0.045896,0.059667,269045.433092,0.093588,0.052392,0,7779,71,16,87
9604412,,,31,0.082214,0.111152,6623046.155425,0.109651,0.04658,0,7779,88,84,172
9606354,,,43,0.043605,0.053042,275954.936316,0.069088,0.020724,0,7779,59,31,90
9610208,,,32,0.076902,0.100616,56912.19082,0.077442,0.061012,0,7779,58,6,64
9612433,,,6,0.271967,0.318718,68843.604931,0.120132,0.034194,0,3149,123,2,125
9705356,,,30,0.088235,0.121649,397616.526521,0.062427,0.083258,0,7779,60,22,82
9709382,,,33,0.071399,0.088715,5478.781591,0.019031,0.062808,0,7779,26,3,29
9712417,,,32,0.076199,0.09763,38820.93103,0.015022,0.092507,0,7779,26,21,47
9804254,,,31,0.08257,0.112135,16381.375938,0.031335,0.137681,0,7779,36,10,46
9805422,,,32,0.078801,0.110177,575877.543379,0.133168,0.025502,0,7779,167,20,187
9807223,,,32,0.078594,0.107375,37676.837646,0.011747,0.105263,0,7779,17,21,38
9811377,,,32,0.078741,0.108881,145766.767798,0.014534,0.111393,0,7779,25,28,53
9911321,,,24,0.134653,0.184043,5789707.942302,0.037795,0.03818,0,7779,47,122,169
9707293,,,33,0.073205,0.093858,35597.399877,0.000908,0.111111,0,7779,1,8,9
9209291,,,0,0,0,0,0.065077,0.034826,0,1097,67,0,67
9301212,,,1,1,1,391.005637,0.048489,0.057005,0,1102,45,1,46
9304219,,,0,0,0,0,0.001338,0.333333,0,5330,3,0,3
9405274,,,1,1,1,5532.914645,0.001753,0.15,0,5331,4,1,5
9505393,,,1,1,1,11.32626,0.007163,0.134615,0,1115,11,2,13
103230,,,31,0.085604,0.123229,70834260.773346,0.02406,0.067251,0,7779,17,2,19
9206236,,,0,0,0,0,0.165879,0.027909,0,10,122,0,122
9302246,,,0,0,0,0,0.032605,0.047431,0,1775,23,0,23
9306323,,,0,0,0,0,0.051241,0.059146,0,16,41,0,41
9307263,,,0,0,0,0,0.011392,0.155556,0,1803,10,0,10
9310355,,,1,1,1,23.350205,0.040048,0.161905,0,11,20,1,21
9401310,,,3,0.5,0.583333,101520.68865,0.192959,0.010536,0,68,217,2,219
9403233,,,1,1,1,125.719683,0.041102,0.128333,0,12,23,2,25
9409255,,,32,0.078857,0.105224,148802.841446,0.036109,0.178571,0,7779,25,4,29
9412243,,,7,0.264957,0.310553,154583.467865,0.00979,0.030303,0,1802,7,5,12
9412273,,,2,0.916667,0.954545,100507.795751,0.053845,0.046237,0,1064,21,10,31
9502254,,,2,0.933333,0.964286,24564.581611,0.032714,0.054007,0,24,29,13,42
9304230,,,0,0,0,0,0.038274,0.034851,0,119,38,0,38
9307274,,,0,0,0,0,0.04346,0.045455,0,142,22,0,22
9401354,,,3,0.636364,0.761905,5179.637987,0.017064,0.075758,0,2061,8,4,12
9402360,,,3,0.62069,0.712963,39770.026853,0.374664,0.034057,0,781,225,8,233
9402364,,,3,0.522727,0.615942,67094.573419,0.36827,0.032621,0,780,210,7,217
9509420,,,1,1,1,51.883884,0.009652,0.027778,0,2995,8,1,9
9510383,,,34,0.068245,0.084374,1255.60106,0.008771,0.3,0,7779,3,3,6
301097,,,15,0.203676,0.229229,0,0,0.059829,0,8368,0,27,27
3033,,,23,0.14726,0.202606,2526176.909254,0.043268,0.019606,0,7779,74,192,266
106233,,,31,0.085037,0.115182,3718.45839,0.002012,0.1,0,8351,5,11,16
106315,,,23,0.145837,0.187382,2812508.656698,0.098561,0.012923,0,7779,182,73,255
106344,,,23,0.14238,0.179239,7898.020596,0.001276,0.081197,0,8367,3,24,27
111276,,,23,0.13499,0.161756,6276.634475,0.008755,0.11413,0,7859,17,7,24
112313,,,19,0.174961,0.201748,4236.936807,0.001218,0.046154,0,8355,3,23,26
201160,,,24,0.120144,0.14689,363.038576,0.000397,0.158333,0,8353,1,15,16
203079,,,19,0.176705,0.213313,321797.120081,0.016358,0.028699,0,8137,35,146,181
203229,,,17,0.223891,0.260662,91452.110738,0.001752,0.037639,0,8350,4,127,131
204087,,,19,0.184963,0.220782,137715.272936,0.009478,0.043434,0,7884,18,37,55
206024,,,20,0.17724,0.205187,10594.644694,0.00444,0.138889,0,8103,9,28,37
207280,,,24,0.115387,0.136578,113.88891,0.000397,0.133333,0,8311,1,5,6
211047,,,20,0.154288,0.175968,792.322324,0.001305,0.181818,0,8080,3,8,11
211224,,,20,0.183093,0.211537,4154.329805,0.000795,0.077778,0,8310,2,43,45
211308,,,17,0.200101,0.228273,60380.663724,0.001949,0.068279,0,8291,4,34,38
9406205,,,2,0.777778,0.857143,104346.145901,0.030455,0.025383,0,543,47,15,62
9506326,,,3,0.446809,0.507937,5466.379111,0.016709,0.101449,0,5288,21,3,24
9507396,,,9,0.243542,0.343203,37437.910309,0.026476,0.038164,0,5289,35,11,46
9509316,,,8,0.288043,0.384456,99584.872733,0.040111,0.067708,0,716,48,16,64
9602234,,,40,0.049847,0.05917,227332.726188,0.054255,0.08926,0,7779,51,2,53
9602414,,,43,0.044007,0.055976,349862.410434,0.142531,0.050606,0,7779,88,12,100
9603409,,,9,0.238827,0.290084,389.391347,0.014845,0.147619,0,5969,17,4,21
9609437,,,34,0.068337,0.090307,113977.604044,0.023481,0.06692,0,7779,35,24,59
9704288,,,33,0.071515,0.095263,18258.80896,0.008124,0.05,0,7779,9,31,40
9801317,,,37,0.057724,0.074247,2557.659831,0.005036,0.054545,0,7779,7,4,11
9903229,,,23,0.123402,0.14692,1347574.479607,0.033372,0.077261,0,7779,50,18,68
9908236,,,29,0.100712,0.140828,115579.834941,0.009678,0.077011,0,7779,9,21,30
9304240,,,0,0,0,0,0.084705,0.026188,0,104,110,0,110
9311370,,,1,1,1,1562.010297,0.018757,0.141304,0,693,22,2,24
9312202,,,4,0.470588,0.572917,24818.332283,0.035023,0.035991,0,550,41,2,43
9405214,,,4,0.565217,0.698718,64752.089926,0.051297,0.017601,0,562,71,6,77
9407408,,,2,0.75,0.833333,5415.42671,0.050625,0.068215,0,972,49,4,53
9408228,,,4,0.443299,0.476744,13385.059689,0.240904,0.040924,0,521,137,2,139
9409260,,,4,0.52,0.621795,2682.344008,0.012059,0.152047,0,700,15,4,19
9409315,,,4,0.551724,0.682292,14640.468168,0.053093,0.062626,0,210,38,7,45
9409460,,,2,0.777778,0.857143,845.061631,0.011403,0.114035,0,572,14,5,19
9410307,,,1,1,1,5384.721179,0.02385,0.106061,0,1091,20,2,22
9410369,,,3,0.491803,0.55,44886.346839,0.005446,0.027273,0,971,6,5,11
9501212,,,3,0.5,0.583333,12817.64631,0.025089,0.08658,0,1092,19,3,22
9501362,,,4,0.470588,0.567708,37032.553362,0.03533,0.08351,0,694,40,4,44
9502376,,,4,0.472727,0.560897,2162.642828,0.014367,0.179348,0,699,18,6,24
9505409,,,3,0.588235,0.683333,16537.783503,0.040836,0.058418,0,3460,49,4,53
9505429,,,5,0.380952,0.459722,786.949249,0.016598,0.110507,0,696,21,3,24
9505430,,,4,0.491228,0.592262,6163.304709,0.008871,0.078431,0,695,10,8,18
9506351,,,3,0.5,0.571429,1888.246941,0.02687,0.097701,0,3574,27,3,30
9506461,,,42,0.045484,0.054573,143217.602718,0.056839,0.079477,0,7779,57,14,71
9508338,,,41,0.047711,0.058803,115404.10162,0.035041,0.104268,0,7779,28,13,41
9511282,,,4,0.392265,0.446009,23410.023842,0.0042,0.097222,0,3573,3,6,9
9604309,,,40,0.050304,0.065308,165376.563367,0.013961,0.14023,0,7779,19,11,30
9606435,,,33,0.07288,0.09775,188746.890185,0.009908,0.077564,0,7779,13,27,40
9608325,,,34,0.067988,0.086583,825453.855308,0.004976,0.058824,0,7779,5,13,18
9407389,,,7,0.263682,0.356469,24496.839519,0.324401,0.038427,0,684,165,5,170
9502415,,,3,0.484375,0.543011,6236.281337,0.024342,0.086555,0,3615,30,5,35
9604312,,,35,0.06536,0.09006,14198.047296,0.004718,0.090909,0,7779,8,14,22
9702321,,,42,0.045382,0.052567,33879.590816,0.004482,0.195238,0,7779,9,6,15
9703412,,,35,0.064156,0.082582,150577.861147,0.011905,0.051446,0,7779,19,30,49
9805366,,,34,0.068335,0.090207,28646.591593,0.005265,0.075099,0,7779,8,15,23
9904236,,,33,0.077901,0.118669,333447.955678,0.06389,0.058198,0,7779,57,18,75
9905281,,,33,0.076406,0.107751,40902.735105,0.041696,0.090385,0,7779,37,3,40
9908327,,,30,0.088806,0.117922,288861.147921,0.028342,0.063673,0,7779,40,10,50
9406228,,,2,0.6875,0.772727,6724.598019,0.011374,0.117647,0,3562,12,6,18
9407393,,,2,0.642857,0.722222,17546.666473,0.006843,0.141667,0,3563,8,8,16
9503280,,,1,1,1,18449.249546,0.124274,0.012365,0,402,127,1,128
9508343,,,7,0.263393,0.362591,23671.023894,0.455391,0.027674,0,1589,312,8,320
9511342,,,39,0.052458,0.064179,451569.268975,0.081015,0.057776,0,7779,66,12,78
9602250,,,39,0.052811,0.070734,1216448.249357,0.074628,0.029065,0,7779,66,68,134
9603205,,,40,0.049842,0.059314,42867.930882,0.042192,0.113032,0,7779,43,5,48
9609331,,,34,0.068036,0.087738,338319.272118,0.294834,0.040421,0,7779,219,14,233
9701412,,,4,0.375,0.449074,49521.462539,0.064786,0.012566,0,4525,54,5,59
9704448,,,35,0.064637,0.08747,244650.688276,0.144938,0.02808,0,7779,155,27,182
9705442,,,36,0.061245,0.08444,3567514.577577,0.27556,0.012104,0,7779,317,42,359
9805244,,,33,0.074907,0.108002,149135.662734,0.028814,0.112626,0,7779,26,19,45
9806351,,,37,0.057862,0.075279,6618.564507,0.021457,0.182353,0,7779,27,8,35
9808430,,,34,0.070912,0.104191,386298.670892,0.008281,0.063673,0,7779,11,39,50
9809486,,,35,0.066169,0.091076,35984.777837,0.005823,0.166667,0,7779,6,4,10
9812246,,,22,0.130591,0.147351,4543011.643159,0.011415,0.171053,0,7779,8,12,20
9812472,,,27,0.103449,0.135107,1029379.374606,0.155308,0.047203,0,7779,169,22,191
9203216,,,0,0,0,0,0.064809,0.017532,0,117,56,0,56
9211272,,,0,0,0,0,0.025364,0.062069,0,3018,30,0,30
9301281,,,0,0,0,0,0.042167,0.031472,0,137,48,0,48
9305232,,,1,1,1,214.889828,0.062091,0.065584,0,186,55,1,56
9306256,,,1,1,1,15332.468112,0.069295,0.037395,0,111,83,2,85
9308346,,,2,0.714286,0.8,282.914141,0.002409,0.071429,0,4389,4,3,7
9312318,,,1,1,1,109.107112,0.069915,0.049304,0,2158,57,1,58
9312319,,,2,0.75,0.833333,20156.99239,0.19155,0.037441,0,884,155,2,157
9401243,,,2,0.666667,0.75,19.563329,0.003661,0.05,0,1368,4,1,5
9403283,,,2,0.75,0.833333,30865.433075,0.038369,0.081224,0,112,46,4,50
9404209,,,1,1,1,7745.055021,0.086735,0.037778,0,189,96,4,100
9404335,,,2,0.727273,0.8125,11351.671761,0.024226,0.055462,0,2002,30,5,35
9405322,,,2,0.8,0.875,7481.284872,0.048676,0.042761,0,722,52,3,55
9406416,,,2,0.633333,0.710526,4642.697159,0.010877,0.064103,0,4204,19,8,27
9410400,,,5,0.448276,0.584615,51843.483893,0.027337,0.075305,0,747,35,8,43
9410404,,,3,0.6,0.722222,45894.913045,0.462124,0.00655,0,886,369,3,372
9502225,,,3,0.507246,0.561905,57327.98331,0.012597,0.108696,0,1029,17,6,23
9503359,,,4,0.384,0.456597,290.847353,0.00381,0.236364,0,5291,5,6,11
9504426,,,5,0.410853,0.48805,31049.135638,0.048547,0.045122,0,3552,70,8,78
9506457,,,4,0.4625,0.529279,48423.678135,0.006063,0.1,0,4388,10,6,16
9507204,,,0,0,0,0,0.014129,0.044118,0,4705,17,0,17
9511337,,,5,0.346154,0.42037,744.383726,0.024174,0.115385,0,2996,26,1,27
9512292,,,7,0.298507,0.360357,10093.532195,0.020549,0.083779,0,3539,30,4,34
9604223,,,39,0.052541,0.064924,141257.676129,0.072996,0.071819,0,7779,73,13,86
9606397,,,41,0.047922,0.060015,61870.587738,0.017982,0.080297,0,7779,26,13,39
9609326,,,41,0.047914,0.059902,45827.848819,0.012934,0.111111,0,7779,21,15,36
9611239,,,32,0.076376,0.103665,3554191.413083,0.05626,0.019025,0,7779,44,45,89
9611316,,,33,0.070758,0.093014,310334.148335,0.013287,0.069388,0,7779,22,28,50
2036,,,23,0.127822,0.155092,116052.70955,0.037222,0.065758,0,7779,61,26,87
9158,,,25,0.114245,0.140456,82594.816265,0.015502,0.062195,0,7779,26,15,41
10017,,,25,0.121162,0.154775,2295811.538917,0.058357,0.011898,0,7779,106,38,144
12351,,,24,0.115827,0.13764,25774.727985,0.018957,0.111616,0,7779,31,14,45
102227,,,22,0.15014,0.184601,898946.205579,0.036333,0.099156,0,7779,53,26,79
102241,,,22,0.148567,0.180879,592602.692499,0.031357,0.096635,0,7779,47,18,65
103338,,,24,0.131396,0.163669,4483.942956,0.003003,0.038095,0,7872,6,9,15
107180,,,23,0.137986,0.164666,16204.412602,0.005869,0.11039,0,7814,10,12,22
201023,,,24,0.12999,0.156185,2191.651695,0.005067,0.107143,0,7816,8,13,21
201249,,,24,0.123065,0.144641,128.83813,0.006281,0.205128,0,8102,10,3,13
202205,,,20,0.172942,0.204729,65982.92586,0.008899,0.128342,0,7890,14,20,34
203206,,,0,0,0,0,0.003884,0.071429,0,8306,7,0,7
205270,,,20,0.183125,0.216917,46150.405663,0.005854,0.095238,0,8309,12,37,49
206293,,,20,0.195681,0.22574,124343.666956,0.004841,0.086957,0,8303,11,36,47
208156,,,21,0.166714,0.186398,52241.601244,0.003863,0.097826,0,8305,9,15,24
9203223,,,0,0,0,0,0.187994,0.021622,0,223,127,0,127
9302272,,,0,0,0,0,0.039567,0.025552,0,1664,42,0,42
9401258,,,0,0,0,0,0.17554,0.010821,0,408,201,0,201
9504378,,,7,0.339683,0.481865,143356.440774,0.210233,0.027143,0,3002,201,24,225
9606399,,,33,0.071914,0.094046,12227172.578156,0.582383,0.007037,0,7779,542,17,559
9608317,,,40,0.050164,0.062771,24463.514485,0.066482,0.056831,0,7779,60,1,61
9611272,,,34,0.067777,0.088435,279839.861047,0.076549,0.075587,0,7779,66,23,89
9705234,,,35,0.063959,0.084577,255232.132421,0.065274,0.077764,0,7779,66,42,108
9705337,,,34,0.069273,0.098318,680033.207013,0.110096,0.02726,0,7779,120,66,186
9707389,,,0,0,0,0,0.007037,0.190909,0,6746,11,0,11
9801375,,,34,0.068541,0.090776,318849.019246,0.090365,0.057346,0,7779,84,12,96
9808468,,,33,0.073407,0.10111,43542.971433,0.04441,0.094389,0,7779,46,13,59
9902434,,,34,0.070994,0.10057,16496.525059,0.023697,0.098718,0,7779,26,14,40
9902479,,,1,1,1,1.666667,0.007137,0.173077,0,6747,12,1,13
9904287,,,24,0.113882,0.134941,292877.338854,0.019932,0.098007,0,7779,30,13,43
9906218,,,33,0.07616,0.109691,43257.295279,0.035782,0.10082,0,7779,44,17,61
9906395,,,24,0.116206,0.141134,2627919.786434,0.010598,0.096591,0,7779,17,16,33
9908278,,,31,0.082589,0.108627,722.56683,0.000448,0.05,0,8293,1,4,5
9911385,,,25,0.110022,0.13687,448809.777582,0.035131,0.097454,0,7779,43,26,69
1166,,,26,0.111143,0.144191,97676.727004,0.042875,0.105485,0,7779,58,21,79
7107,,,24,0.136704,0.179116,317421.740188,0.024267,0.067689,0,7779,36,26,62
10354,,,24,0.126437,0.162439,627640.108233,0.026168,0.111614,0,7779,34,18,52
11311,,,24,0.128317,0.162161,307754.777173,0.079737,0.068651,0,7779,90,29,119
101114,,,32,0.076882,0.097804,750.505071,0.002598,0.155556,0,7869,6,4,10
104199,,,24,0.13644,0.176577,39696.627432,0.004342,0.209231,0,7779,8,18,26
106204,,,20,0.19172,0.233563,1340843.457222,0.033992,0.05011,0,7779,56,95,151
106219,,,25,0.124704,0.158774,166771.414963,0.068937,0.158197,0,7779,81,9,90
106295,,,26,0.111339,0.134939,3196.627057,0.068524,0.164085,0,7779,80,5,85
108235,,,20,0.155616,0.184977,36208.8489,0.003941,0.246212,0,7779,8,25,33
109106,,,21,0.150594,0.178662,141248.202756,0.045984,0.186424,0,7779,57,15,72
111307,,,23,0.13808,0.165268,8445.980915,0.004339,0.109524,0,7815,8,7,15
112169,,,20,0.161516,0.192858,2418.565276,0.000872,0.225296,0,8354,2,21,23
9501379,,,3,0.588235,0.683333,18762.94566,0.042396,0.079559,0,3559,38,4,42
9606417,,,6,0.326829,0.398259,21533.216033,0.015436,0.082621,0,4693,20,7,27
9610272,,,41,0.048052,0.061447,133569.054844,0.051522,0.037529,0,7779,57,9,66
9703203,,,37,0.058152,0.074645,39033.477508,0.002239,0.035714,0,7779,4,4,8
9811350,,,32,0.080175,0.112162,563331.915925,0.336433,0.053205,0,7779,255,16,271
9811356,,,33,0.075495,0.105,134798.168975,0.300594,0.066458,0,7779,207,10,217
9909411,,,25,0.114914,0.148416,55193.004867,0.03676,0.117508,0,7779,41,14,55
1048,,,24,0.119548,0.146555,98673.024097,0.005078,0.074074,0,7779,8,19,27
1304,,,30,0.093408,0.130557,71808.540672,0.003907,0.080688,0,7779,7,21,28
2006,,,25,0.111564,0.136954,146428.634827,0.008818,0.095238,0,7779,18,31,49
3294,,,26,0.100514,0.11793,37278.878645,0.003243,0.172727,0,7779,6,5,11
6032,,,22,0.156217,0.209906,1237055.532474,0.018101,0.019203,0,7779,36,158,194
7160,,,24,0.134146,0.173768,28768.751598,0.007228,0.123684,0,7779,11,9,20
7316,,,23,0.142891,0.182237,194006.632432,0.005569,0.136364,0,7779,9,13,22
8065,,,26,0.105227,0.127876,314.095141,0.001801,0.191667,0,8359,4,12,16
104105,,,26,0.107482,0.130704,211.22001,0.001403,0.136364,0,8356,3,8,11
105318,,,23,0.138172,0.172219,8862.371823,0.001324,0.170635,0,8366,3,25,28
9402326,,,4,0.446809,0.56746,20657.278171,0.039161,0.058781,0,1507,47,6,53
9512264,,,6,0.383648,0.512295,43303.91549,0.043173,0.053333,0,3528,62,13,75
9606419,,,6,0.318059,0.377401,21007.406884,0.036393,0.053147,0,3532,58,8,66
9702305,,,31,0.079996,0.10386,456130.451639,0.038719,0.06993,0,7779,47,19,66
9704312,,,6,0.37766,0.439437,12563.555316,0.019488,0.10084,0,4377,28,7,35
9706304,,,42,0.045723,0.055495,117337.003802,0.022083,0.069592,0,7779,39,9,48
9806279,,,34,0.070492,0.098203,64328.257391,0.058311,0.071404,0,7779,67,9,76
9807209,,,33,0.071936,0.091949,73718.147614,0.01211,0.097619,0,7779,21,15,36
9906208,,,27,0.100746,0.121706,16881.595606,0.000959,0.181818,0,7779,2,10,12
9906252,,,33,0.07245,0.096414,6786.105098,0.000986,0.087356,0,7779,2,28,30
9909414,,,26,0.113578,0.138218,21084.27084,0.001477,0.133333,0,7779,3,12,15
9912281,,,28,0.097284,0.121258,30097.646779,0.001462,0.136364,0,7779,3,9,12
1086,,,0,0,0,0,0.072723,0.026813,0,6594,89,0,89
1286,,,26,0.118336,0.149942,831175.355749,0.029459,0.093177,0,7779,47,52,99
2305,,,24,0.124192,0.153168,41310.562381,0.003553,0.142857,0,7779,3,4,7
9301283,,,0,0,0,0,0.018706,0.111111,0,3407,9,0,9
9302291,,,0,0,0,0,0.02075,0.075163,0,3017,18,0,18
9303241,,,1,1,1,356.402406,0.161584,0.025422,0,991,141,1,142
9303249,,,1,1,1,184.860337,0.06579,0.075093,0,1708,61,1,62
9312210,,,2,0.875,0.928571,39091.637013,0.046116,0.07551,0,706,44,6,50
9312324,,,1,1,1,16827.56957,0.108515,0.026985,0,179,100,2,102
9401236,,,1,1,1,3234.494322,0.063563,0.021622,0,198,74,1,75
9403366,,,5,0.342105,0.423718,3697.793711,0.039842,0.05905,0,3242,51,3,54
9404247,,,4,0.470588,0.572917,4969.531964,0.09502,0.030561,0,479,81,2,83
9404359,,,3,0.5,0.611111,1507.934238,0.01013,0.041667,0,1875,8,1,9
9405277,,,2,0.8,0.875,2113.474736,0.057985,0.077273,0,1718,53,3,56
9406315,,,2,0.769231,0.85,97416.059278,0.334109,0.008414,0,880,244,7,251
9406411,,,4,0.507042,0.599537,29901.448761,0.010544,0.057143,0,3530,11,10,21
9408313,,,0,0,0,0,0.06071,0.034851,0,1984,38,0,38
9409238,,,2,0.666667,0.75,481.32747,0.00859,0.177778,0,3252,9,1,10
9409312,,,2,0.666667,0.75,1.747018,0.003199,0.25,0,5900,2,3,5
9410230,,,2,0.625,0.7,1155.457893,0.036407,0.123044,0,1717,36,2,38
9411337,,,2,0.652174,0.733333,5048.812493,0.016833,0.092105,0,3538,13,7,20
9411426,,,5,0.468085,0.630303,32370.357566,0.223107,0.026356,0,214,248,9,257
9412214,,,3,0.612245,0.694444,65688.175406,0.01579,0.066502,0,3536,17,12,29
9412250,,,1,1,1,4872.458974,0.010646,0.0875,0,4299,15,1,16
9503213,,,39,0.052349,0.062359,174468.18256,0.036658,0.095238,0,7779,21,7,28
9503433,,,6,0.356164,0.473718,9313.589183,0.102743,0.057377,0,237,118,5,123
9504417,,,3,0.458333,0.530303,504.904934,0.004876,0.05,0,2030,3,2,5
9504434,,,5,0.379487,0.452477,13329.744296,0.029911,0.052174,0,3531,37,9,46
9505212,,,5,0.409091,0.52037,17273.948523,0.010415,0.261905,0,3250,3,4,7
9505433,,,4,0.470588,0.572917,6022.947314,0.074763,0.089648,0,1716,68,2,70
9507237,,,3,0.583333,0.666667,9925.461632,0.043106,0.060783,0,399,54,5,59
9510300,,,6,0.330827,0.443182,4647.13931,0.012531,0.109524,0,3525,14,7,21
9511260,,,40,0.050023,0.061,433299.996824,0.023616,0.094595,0,7779,29,9,38
9511449,,,4,0.5,0.65625,7816.305038,0.021347,0.1,0,950,14,7,21
9512417,,,1,1,1,4318.932982,0.011677,0.116667,0,4236,15,1,16
9602208,,,38,0.055397,0.070107,751374.855183,0.104024,0.041608,0,7779,98,16,114
9603333,,,6,0.326613,0.405556,9169.83252,0.015204,0.105747,0,3540,22,8,30
9603435,,,4,0.369565,0.436275,45.264493,0.006329,0.232143,0,5490,6,2,8
9603441,,,32,0.0756,0.099242,133921.03695,0.01587,0.089367,0,7779,18,34,52
9603442,,,3,0.52381,0.606061,548.222469,0.015002,0.147059,0,4305,15,3,18
9604351,,,38,0.055403,0.070445,469857.367401,0.135566,0.047931,0,7779,121,23,144
9605345,,,7,0.329457,0.397619,33814.322304,0.037655,0.087419,0,3546,35,12,47
9605369,,,6,0.310976,0.381536,95383.561998,0.003098,0.106061,0,6592,2,10,12
9605419,,,32,0.077153,0.104148,945171.067869,0.022502,0.108014,0,7779,16,26,42
9606231,,,30,0.081642,0.0966,458957.982488,0.034514,0.121041,0,7779,38,14,52
9607466,,,33,0.071938,0.093311,27581.155826,0.017107,0.112554,0,7779,14,8,22
9608269,,,34,0.067214,0.084595,102364.017392,0.024297,0.105376,0,7779,21,10,31
9608415,,,34,0.067225,0.086029,347185.388469,0.054755,0.058738,0,7779,41,18,59
9608460,,,40,0.049931,0.060053,2160.606004,0.027313,0.206452,0,7779,22,9,31
9609246,,,4,0.433962,0.561594,2475.691553,0.008364,0.094771,0,3488,11,7,18
9609279,,,33,0.072713,0.096351,606960.073866,0.099173,0.029877,0,7779,127,21,148
9609311,,,41,0.047661,0.056819,16188.106771,0.009113,0.179167,0,7779,9,7,16
9610368,,,41,0.047858,0.058941,274910.464855,0.012467,0.128333,0,7779,16,9,25
9610424,,,9,0.241331,0.298493,7844.250188,0.010947,0.204167,0,3616,10,6,16
9611247,,,30,0.085393,0.108835,610937.183681,0.02475,0.118084,0,7779,20,19,39
9611302,,,34,0.067102,0.08745,218828.214904,0.017795,0.084046,0,7779,14,13,27
9611363,,,40,0.049948,0.060871,218281.690022,0.09515,0.058238,0,7779,96,12,108
9611367,,,40,0.050047,0.061656,12983.552307,0.022711,0.144381,0,7779,29,9,38
9611397,,,39,0.052673,0.066198,84075.314253,0.052831,0.051141,0,7779,50,18,68
9611455,,,35,0.064558,0.083675,238827.277242,0.033057,0.183333,0,7779,27,9,36
9612211,,,0,0,0,0,0.013237,0.2,0,4219,16,0,16
9612329,,,41,0.047493,0.055992,7079.012194,0.025776,0.115385,0,7779,20,7,27
9612402,,,36,0.060709,0.076411,80397.246595,0.029981,0.127778,0,7779,29,16,45
9612424,,,30,0.085117,0.108964,1271063.241117,0.03888,0.077591,0,7779,51,34,85
9701350,,,43,0.043843,0.054095,1015.710444,0.010382,0.153846,0,7779,7,7,14
9702287,,,33,0.073043,0.102822,2109117.715626,0.055706,0.024047,0,7779,75,80,155
9702350,,,31,0.080462,0.10459,32690.33243,0.02739,0.116725,0,7779,36,6,42
9703221,,,34,0.067821,0.085367,96748.420652,0.025258,0.127178,0,7779,34,8,42
