Id,Label,timeset,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,clustering,modularity_class,eigencentrality
9706507,,,11,2,13,11,2,13,41,0.042541,0.046693,0.00025,0.121795,10,0.007333
9806491,,,7,8,15,7,8,15,29,0.080571,0.096368,0.000682,0.052381,8,0.004987
9908207,,,2,2,4,2,2,4,31,0.069853,0.080067,0.000389,0.166667,10,0.001313
9601278,,,4,2,6,4,2,6,40,0.044424,0.049216,0.000079,0.266667,8,0.021093
9503464,,,56,1,57,56,1,57,39,0.046486,0.052075,0.002392,0.029449,8,0.063347
9506437,,,11,1,12,11,1,12,40,0.044423,0.049147,0.000158,0.113636,8,0.011457
109269,,,2,15,17,2,15,17,23,0.134109,0.168232,0.004493,0.145833,5,0.001195
7298,,,2,61,63,2,61,63,23,0.135956,0.183964,0.004475,0.071173,5,0.001193
9811492,,,14,14,28,14,14,28,30,0.078675,0.107841,0.000325,0.119048,6,0.015339
9909352,,,8,10,18,8,10,18,28,0.086275,0.112096,0.000069,0.271242,5,0.005993
9905354,,,9,3,12,9,3,12,33,0.062823,0.073904,0.000041,0.060606,6,0.007959
9705388,,,11,4,15,11,4,15,31,0.069808,0.080888,0.000009,0.22381,5,0.012246
109103,,,2,23,25,2,23,25,23,0.131565,0.16573,0.000652,0.141304,6,0.001195
102128,,,9,34,43,9,34,43,23,0.133086,0.167209,0.004212,0.067949,11,0.005655
9612424,,,32,13,45,32,13,45,30,0.075014,0.089485,0.003904,0.106061,5,0.032238
9705398,,,23,9,32,23,9,32,31,0.070694,0.085327,0.000913,0.15121,5,0.027483
9703224,,,16,2,18,16,2,18,40,0.044449,0.049637,0.000081,0.114379,5,0.023935
9710372,,,21,22,43,21,22,43,31,0.071458,0.089785,0.00045,0.114618,5,0.019687
109066,,,2,12,14,2,12,14,22,0.141695,0.174889,0.000034,0.159341,6,0.001305
107101,,,3,8,11,3,8,11,22,0.139976,0.171008,0.000023,0.2,6,0.001936
9604223,,,51,3,54,51,3,54,39,0.046511,0.052715,0.000311,0.084556,5,0.07157
9601280,,,30,8,38,30,8,38,39,0.046509,0.05285,0.001446,0.037696,8,0.04872
9510402,,,11,8,19,11,8,19,39,0.046508,0.05283,0.001541,0.061404,12,0.019722
9503411,,,57,2,59,57,2,59,40,0.044425,0.049242,0.000246,0.090006,12,0.106721
9510276,,,2,1,3,2,1,3,38,0.048752,0.055476,0.002829,0.166667,12,0.005166
9505317,,,29,4,33,29,4,33,41,0.042539,0.046832,0.000012,0.086174,12,0.060634
9505224,,,56,4,60,56,4,60,40,0.044427,0.049417,0.000012,0.074294,12,0.110194
9510346,,,8,1,9,8,1,9,39,0.046487,0.05208,0.001125,0.041667,8,0.011282
9502348,,,86,1,87,86,1,87,39,0.046486,0.052064,0.002415,0.045442,12,0.162737
9601285,,,12,4,16,12,4,16,39,0.046497,0.05236,0,0.304167,10,0.02056
9512404,,,52,3,55,52,3,55,39,0.046495,0.052287,0.000069,0.107744,10,0.07194
9510254,,,10,1,11,10,1,11,39,0.046491,0.052142,0,0.309091,10,0.021094
9601289,,,14,2,16,14,2,16,41,0.042538,0.046685,0.000181,0.108333,8,0.012802
9511374,,,6,2,8,6,2,8,40,0.044424,0.049209,0.000631,0.142857,8,0.005962
9512318,,,2,1,3,2,1,3,41,0.042536,0.046612,0.000015,0.333333,8,0.004674
9601293,,,38,11,49,38,11,49,31,0.070992,0.084933,0.048359,0.060374,4,0.103769
9509329,,,29,9,38,29,9,38,30,0.076324,0.092952,0.097421,0.069701,7,0.097229
9505315,,,8,1,9,8,1,9,34,0.059975,0.070862,0.000051,0.069444,7,0.026773
9506374,,,97,1,98,97,1,98,40,0.044436,0.049488,0.00012,0.086577,7,0.403279
9509424,,,26,1,27,26,1,27,41,0.042545,0.046792,0.000096,0.111111,4,0.084592
9601295,,,4,4,8,4,4,8,33,0.063945,0.079499,0.000892,0.160714,4,0.009898
109272,,,1,6,7,1,6,7,21,0.141061,0.166592,0.000001,0.261905,4,0.000568
106097,,,7,10,17,7,10,17,20,0.145802,0.17511,0.000453,0.121324,4,0.007335
107266,,,15,30,45,15,30,45,21,0.15065,0.183702,0.001971,0.167019,4,0.013338
107268,,,11,17,28,11,17,28,21,0.147468,0.180691,0.000082,0.219373,4,0.010344
9906327,,,27,31,58,27,31,58,25,0.099823,0.132691,0.000772,0.129159,3,0.044008
106044,,,6,11,17,6,11,17,21,0.132517,0.162975,0.000078,0.179167,4,0.004634
9601300,,,5,9,14,5,9,14,32,0.066428,0.07815,0.000752,0.043956,4,0.004832
9506467,,,20,2,22,20,2,22,42,0.040811,0.044523,0.000572,0.084416,4,0.040406
9507366,,,36,3,39,36,3,39,42,0.040815,0.044662,0.000675,0.044534,6,0.09977
9512232,,,6,8,14,6,8,14,35,0.056771,0.06703,0.000348,0.043956,1,0.006058
9601301,,,2,8,10,2,8,10,40,0.044451,0.049933,0.000018,0.155556,12,0.002249
9508274,,,19,1,20,19,1,20,40,0.044421,0.049135,0.000184,0.086842,8,0.026673
9512367,,,30,3,33,30,3,33,40,0.044444,0.049705,0.000016,0.105114,12,0.035431
9601302,,,35,1,36,35,1,36,40,0.044424,0.049153,0.000097,0.105556,8,0.06532
9501373,,,7,1,8,7,1,8,39,0.046487,0.05208,0.000321,0.071429,8,0.016765
9601308,,,4,4,8,4,4,8,37,0.051251,0.05973,0.000068,0.178571,12,0.003141
9701272,,,9,3,12,9,3,12,37,0.051251,0.059697,0.000206,0.109091,12,0.009979
9612284,,,36,1,37,36,1,37,37,0.051248,0.059532,0.089539,0.034127,12,0.084777
9901332,,,3,1,4,3,1,4,37,0.051249,0.059545,0.000001,0.416667,12,0.003145
9901214,,,12,5,17,12,5,17,36,0.054016,0.0647,0.140344,0.089744,12,0.03639
9601310,,,38,2,40,38,2,40,34,0.059976,0.070921,0.000001,0.126923,6,0.08856
9506256,,,69,1,70,69,1,70,34,0.059974,0.070854,0.000799,0.096687,6,0.21554
9505251,,,41,1,42,41,1,42,33,0.063799,0.077747,0.004527,0.114983,6,0.126064
9601313,,,8,2,10,8,2,10,41,0.042539,0.046686,0.000135,0.111111,5,0.006963
9502224,,,90,2,92,90,2,92,40,0.044423,0.049207,0.002469,0.045151,1,0.221619
9508399,,,8,1,9,8,1,9,41,0.042536,0.046611,0.000079,0.111111,5,0.006934
109275,,,2,2,4,2,2,4,23,0.117544,0.132656,0,0.333333,2,0.002154
102288,,,15,11,26,15,11,26,24,0.105634,0.13356,0.000533,0.090769,2,0.02962
9601316,,,12,1,13,12,1,13,29,0.079749,0.092873,0.003386,0.185897,0,0.010448
9503328,,,21,1,22,21,1,22,28,0.086655,0.104183,0.022701,0.064935,13,0.020233
9601325,,,8,2,10,8,2,10,43,0.039214,0.042483,0.000027,0.155556,4,0.015366
9601326,,,14,9,23,14,9,23,33,0.063956,0.079948,0.001426,0.120553,4,0.023033
9510289,,,23,1,24,23,1,24,42,0.0408,0.044306,0.000048,0.108696,4,0.043742
9506244,,,2,6,8,2,6,8,39,0.046495,0.052552,0.000089,0.089286,11,0.005937
9504393,,,8,1,9,8,1,9,41,0.042534,0.046577,0.000555,0.111111,4,0.029083
9512239,,,22,2,24,22,2,24,42,0.040815,0.044605,0.000041,0.096014,4,0.040157
9512445,,,9,4,13,9,4,13,33,0.063938,0.079368,0.00103,0.179487,4,0.019076
109277,,,4,1,5,4,1,5,25,0.095194,0.115686,0,0.2,2,0.00441
9912205,,,17,14,31,17,14,31,24,0.105199,0.136077,0.00082,0.097849,2,0.031892
9601330,,,2,3,5,2,3,5,40,0.044434,0.049516,0.000035,0,6,0.010557
9506465,,,14,3,17,14,3,17,39,0.046493,0.052357,0.000083,0.161765,11,0.031056
9412311,,,23,5,28,23,5,28,39,0.046491,0.052381,0.001181,0.092593,11,0.038487
9505225,,,23,2,25,23,2,25,39,0.046487,0.052135,0.000407,0.111667,6,0.047048
9601331,,,1,8,9,1,8,9,32,0.066298,0.076963,0.000141,0.305556,4,0.001252
9511207,,,19,4,23,19,4,23,41,0.042548,0.04705,0.001717,0.063241,4,0.051808
9512446,,,15,8,23,15,8,23,31,0.070954,0.084192,0.01944,0.08498,4,0.028207
9601332,,,11,3,14,11,3,14,41,0.042555,0.04701,0.000009,0.10989,4,0.023283
9601335,,,1,1,2,1,1,2,40,0.044425,0.049152,0,0,8,0.000731
9501232,,,24,1,25,24,1,25,39,0.046487,0.052075,0.001673,0.063333,8,0.020013
9601338,,,4,1,5,4,1,5,43,0.039215,0.042439,0,0.25,9,0.011227
9509294,,,15,1,16,15,1,16,42,0.040813,0.044553,0.000083,0.275,9,0.064737
9601341,,,1,1,2,1,1,2,42,0.040811,0.044465,0,0.5,1,0.001697
9511233,,,23,1,24,23,1,24,41,0.042545,0.046818,0.000081,0.068841,1,0.048744
9601348,,,2,3,5,2,3,5,33,0.063943,0.079409,0.000633,0.15,1,0.001628
9505289,,,32,7,39,32,7,39,40,0.044434,0.049682,0.000579,0.064777,1,0.088639
9510366,,,9,1,10,9,1,10,41,0.042545,0.046843,0,0.2,1,0.01693
9601353,,,11,2,13,11,2,13,41,0.042538,0.046658,0.000669,0.076923,10,0.00783
9510440,,,1,1,2,1,1,2,41,0.042536,0.046584,0,0.5,10,0.001192
9510235,,,17,1,18,17,1,18,40,0.044423,0.049142,0.001079,0.068627,8,0.020699
9601356,,,48,8,56,48,8,56,39,0.046516,0.053159,0.001775,0.125325,12,0.079708
9502352,,,16,1,17,16,1,17,41,0.042534,0.046605,0.000198,0.106618,12,0.041945
9512336,,,145,11,156,145,11,156,38,0.048776,0.056647,0.002608,0.058313,12,0.273503
9506452,,,87,10,97,87,10,97,38,0.048767,0.056322,0.002321,0.093213,12,0.197011
9512407,,,22,1,23,22,1,23,42,0.0408,0.044307,0.000023,0.118577,12,0.043632
9601357,,,29,3,32,29,3,32,42,0.04083,0.044758,0.00075,0.115927,6,0.074684
9601359,,,12,1,13,12,1,13,40,0.04443,0.049312,0.000307,0.185897,11,0.028265
9511310,,,6,3,9,6,3,9,39,0.046495,0.052385,0.000342,0.138889,1,0.015828
9601360,,,83,2,85,83,2,85,42,0.040847,0.04505,0.000035,0.053501,7,0.22303
9512225,,,52,2,54,52,2,54,42,0.040843,0.045023,0.000359,0.046122,7,0.113672
9601365,,,25,3,28,25,3,28,42,0.040814,0.0446,0.000072,0.128307,4,0.060695
9503388,,,9,1,10,9,1,10,41,0.042534,0.046577,0.000698,0.211111,4,0.01994
9601367,,,149,1,150,149,1,150,46,0.035088,0.037307,0.000165,0.065996,4,0.553172
9507378,,,354,1,355,354,1,355,45,0.036362,0.038859,0.001666,0.024533,4,1
9601369,,,14,1,15,14,1,15,32,0.066293,0.076813,0.000426,0.07619,7,0.016913
9601372,,,2,1,3,2,1,3,43,0.039212,0.042377,0,0.333333,4,0.001399
9601373,,,6,2,8,6,2,8,28,0.086662,0.104302,0.024952,0.107143,13,0.016967
9502345,,,1,1,2,1,1,2,28,0.086657,0.10419,0.000009,0,13,0.001401
9504250,,,23,3,26,23,3,26,27,0.094878,0.119446,0.084836,0.058462,13,0.02116
9601374,,,6,3,9,6,3,9,42,0.040819,0.044705,0.000002,0.25,4,0.010189
9601375,,,10,1,11,10,1,11,43,0.039212,0.042366,0.000004,0.163636,0,0.007402
9511208,,,5,1,6,5,1,6,42,0.040809,0.044434,0.001353,0,0,0.005241
9601382,,,4,1,5,4,1,5,44,0.037733,0.040581,0.000001,0.05,9,0.007538
9502211,,,12,5,17,12,5,17,43,0.039211,0.042573,0.002966,0.154412,9,0.037285
9508241,,,12,12,24,12,12,24,39,0.046502,0.052969,0.000283,0.157609,11,0.033992
9503434,,,14,4,18,14,4,18,40,0.044431,0.049507,0.002571,0.120915,12,0.027265
9405308,,,15,1,16,15,1,16,38,0.048751,0.055469,0.003006,0.183333,11,0.030506
9410319,,,13,1,14,13,1,14,39,0.046486,0.052067,0.000067,0.247253,11,0.024504
9501392,,,9,3,12,9,3,12,39,0.046488,0.052226,0.0001,0.227273,11,0.017653
9505426,,,12,7,19,12,7,19,40,0.044432,0.049668,0.00009,0.111111,12,0.020992
9502291,,,64,2,66,64,2,66,39,0.046488,0.052185,0.004784,0.043823,11,0.136666
9502264,,,17,2,19,17,2,19,41,0.042534,0.046644,0.000001,0.172515,12,0.075123
9505309,,,3,3,6,3,3,6,40,0.044425,0.04932,0,0.466667,11,0.004124
9601391,,,12,5,17,12,5,17,42,0.040833,0.045019,0.000102,0.055147,4,0.019483
9601392,,,10,1,11,10,1,11,41,0.042545,0.046799,0.000081,0.245455,9,0.019059
9503358,,,45,4,49,45,4,49,40,0.044433,0.049553,0.006273,0.042092,4,0.125681
9903471,,,4,11,15,4,11,15,32,0.06892,0.094538,0.000016,0.085714,9,0.00263
9608352,,,13,1,14,13,1,14,39,0.046507,0.052538,0.000241,0.197802,9,0.032227
9711504,,,12,11,23,12,11,23,31,0.072151,0.093422,0.000225,0.100791,9,0.011561
9701283,,,22,3,25,22,3,25,31,0.071253,0.086544,0.001201,0.108333,9,0.037398
9605460,,,13,1,14,13,1,14,42,0.040843,0.044849,0.000126,0.131868,9,0.020389
9809253,,,3,14,17,3,14,17,32,0.067884,0.089178,0.000201,0.080882,9,0.004595
9812518,,,6,12,18,6,12,18,31,0.072305,0.093826,0.000031,0.166667,5,0.005174
9711473,,,4,13,17,4,13,17,32,0.067595,0.087918,0.000009,0.165441,9,0.004428
9810232,,,51,57,108,51,57,108,32,0.06866,0.097273,0.002888,0.055469,9,0.061234
9804331,,,5,1,6,5,1,6,35,0.055731,0.063382,0,0.133333,5,0.004402
9612447,,,58,2,60,58,2,60,42,0.040845,0.044923,0.000012,0.104802,9,0.100203
9704213,,,13,8,21,13,8,21,32,0.066783,0.080901,0.000127,0.12619,9,0.018776
9503208,,,23,1,24,23,1,24,41,0.042534,0.046576,0,0.096014,1,0.044017
9503209,,,29,1,30,29,1,30,42,0.0408,0.044321,0.000015,0.14023,1,0.068003
9503213,,,16,1,17,16,1,17,39,0.046486,0.052074,0.000287,0.077206,5,0.03911
9502341,,,26,1,27,26,1,27,38,0.048751,0.05548,0.001474,0.180912,5,0.055215
9606326,,,2,1,3,2,1,3,30,0.073863,0.084012,0.00058,0.166667,10,0.001781
9603447,,,4,1,5,4,1,5,29,0.079749,0.092868,0.000966,0.05,10,0.002716
9503234,,,16,3,19,16,3,19,32,0.068148,0.086839,0.00795,0.070175,12,0.035037
9409427,,,8,2,10,8,2,10,40,0.044423,0.049156,0.000079,0.305556,12,0.018696
103230,,,12,2,14,12,2,14,31,0.073126,0.099321,0.206455,0.054945,7,0.037656
9412295,,,17,1,18,17,1,18,39,0.046486,0.05209,0.002331,0.098039,12,0.054943
9711216,,,11,28,39,11,28,39,32,0.0675,0.087548,0.000617,0.304318,4,0.032255
9605408,,,99,5,104,99,5,104,43,0.039241,0.043038,0.000005,0.101942,4,0.358515
9611243,,,26,12,38,26,12,38,32,0.066662,0.080263,0.000297,0.162162,4,0.07313
9611443,,,28,15,43,28,15,43,33,0.062671,0.07524,0.000053,0.160576,4,0.089767
9709511,,,10,24,34,10,24,34,33,0.063534,0.081211,0.000006,0.303922,4,0.024522
9710217,,,24,30,54,24,30,54,33,0.06347,0.081964,0.000752,0.159329,4,0.050468
9706382,,,10,43,53,10,43,53,33,0.063346,0.080535,0.000323,0.142961,4,0.03229
9709392,,,3,42,45,3,42,45,31,0.071793,0.094492,0.00067,0.15303,4,0.004007
9702291,,,28,25,53,28,25,53,33,0.062775,0.076872,0.000756,0.13389,4,0.062696
9608276,,,43,9,52,43,9,52,33,0.062458,0.072878,0.000226,0.107089,4,0.128917
9605398,,,108,13,121,108,13,121,33,0.062323,0.072228,0.009807,0.07865,4,0.338679
9708377,,,18,42,60,18,42,60,33,0.063576,0.082452,0.000183,0.171186,4,0.046166
9609434,,,117,17,134,117,17,134,32,0.066682,0.080971,0.004523,0.069184,4,0.318398
9701341,,,40,14,54,40,14,54,33,0.062674,0.07522,0.000046,0.203354,4,0.097577
9703390,,,10,28,38,10,28,38,33,0.062925,0.07809,0.00011,0.194879,4,0.033198
9608224,,,71,19,90,71,19,90,33,0.062984,0.075852,0.000491,0.114981,4,0.233474
9704225,,,17,16,33,17,16,33,33,0.062764,0.076239,0.000018,0.318182,4,0.048223
9702307,,,38,12,50,38,12,50,33,0.063593,0.078869,0.000395,0.122857,4,0.092523
9609444,,,84,16,100,84,16,100,33,0.062973,0.07554,0.000277,0.097273,4,0.225089
9607397,,,85,10,95,85,10,95,34,0.058751,0.067298,0.000983,0.08477,4,0.327138
9707239,,,9,22,31,9,22,31,33,0.063317,0.079259,0.000002,0.245161,4,0.0157
9703211,,,42,41,83,42,41,83,32,0.067,0.084829,0.001181,0.135322,4,0.091125
9612464,,,52,22,74,52,22,74,32,0.066851,0.08219,0.000741,0.089782,4,0.132513
9704307,,,22,31,53,22,31,53,33,0.063323,0.079862,0.00111,0.141872,4,0.049065
9607414,,,39,18,57,39,18,57,32,0.066477,0.078906,0.003187,0.096491,4,0.108706
9607225,,,75,7,82,75,7,82,43,0.039244,0.043185,0.000014,0.103132,4,0.275167
9602239,,,124,3,127,124,3,127,42,0.040833,0.044917,0.000436,0.062492,4,0.40012
12020,,,9,27,36,9,27,36,24,0.127581,0.162972,0.000253,0.11746,6,0.011502
4043,,,31,25,56,31,25,56,23,0.125809,0.155877,0.00068,0.091558,6,0.043936
9912324,,,7,12,19,7,12,19,25,0.098004,0.119213,0.000005,0.119883,6,0.012973
9808456,,,21,14,35,21,14,35,29,0.083538,0.111201,0.000825,0.117647,6,0.03308
7113,,,20,30,50,20,30,50,23,0.124942,0.162533,0.000869,0.101224,6,0.02634
9808459,,,26,8,34,26,8,34,29,0.083603,0.110737,0.000281,0.157754,6,0.036796
9802253,,,2,5,7,2,5,7,29,0.080276,0.095221,0.000004,0.190476,6,0.002048
9606211,,,188,5,193,188,5,193,33,0.06341,0.07658,0.004196,0.026797,6,0.434557
9701205,,,4,2,6,4,2,6,31,0.069431,0.079052,0.000002,0.233333,6,0.003357
8022,,,8,16,24,8,16,24,23,0.129677,0.164902,0.000148,0.103261,6,0.007861
9508249,,,43,1,44,43,1,44,28,0.08666,0.104223,0.051437,0.085624,6,0.077946
10203,,,9,28,37,9,28,37,23,0.134775,0.170115,0.000089,0.153968,6,0.008618
9703260,,,8,7,15,8,7,15,30,0.075068,0.089385,0.002567,0.066667,6,0.024485
9902237,,,24,10,34,24,10,34,30,0.07748,0.099851,0.000092,0.121212,6,0.032475
2213,,,18,12,30,18,12,30,23,0.120501,0.145012,0.000365,0.116092,6,0.015128
9812320,,,37,10,47,37,10,47,26,0.093208,0.115778,0.000334,0.153099,6,0.063948
9612451,,,21,2,23,21,2,23,30,0.073983,0.084727,0.000827,0.086957,6,0.024576
9801445,,,33,8,41,33,8,41,31,0.071168,0.086713,0.000538,0.090854,6,0.077622
10151,,,3,10,13,3,10,13,29,0.082194,0.102615,0.000109,0.147436,6,0.003645
9704361,,,43,3,46,43,3,46,34,0.058804,0.067098,0.000345,0.058937,6,0.0735
9355,,,25,35,60,25,35,60,23,0.136315,0.178514,0.001655,0.067514,6,0.035897
9701301,,,53,11,64,53,11,64,29,0.081054,0.099206,0.005749,0.062004,6,0.081272
9905481,,,56,20,76,56,20,76,30,0.078429,0.104666,0.000631,0.071228,6,0.088753
9810360,,,37,7,44,37,7,44,31,0.073213,0.09632,0.000196,0.085095,6,0.070547
6266,,,11,34,45,11,34,45,24,0.127378,0.16667,0.000397,0.120707,6,0.012614
1019,,,33,17,50,33,17,50,25,0.1067,0.1362,0.000165,0.131837,6,0.041173
4028,,,15,4,19,15,4,19,27,0.089382,0.109672,0.000057,0.19281,6,0.027869
9907261,,,21,14,35,21,14,35,26,0.088456,0.111715,0.000103,0.163826,6,0.040343
9503262,,,4,1,5,4,1,5,33,0.063799,0.077764,0.131658,0.1,7,0.015565
9502363,,,47,3,50,47,3,50,32,0.068145,0.086785,0.144561,0.110612,7,0.199481
202160,,,2,9,11,2,9,11,22,0.141296,0.163814,0.000002,0.254545,2,0.001193
108136,,,3,10,13,3,10,13,21,0.144374,0.172066,0.005313,0.083333,3,0.003083
9812418,,,47,8,55,47,8,55,31,0.071951,0.088529,0.002003,0.047138,4,0.059599
9906262,,,15,2,17,15,2,17,49,0.031761,0.033524,0.00001,0.220588,4,0.01249
108199,,,19,9,28,19,9,28,21,0.142665,0.169163,0.011827,0.130769,2,0.015359
201080,,,8,6,14,8,6,14,22,0.139097,0.160312,0.000044,0.224359,2,0.005528
201211,,,4,14,18,4,14,18,22,0.143481,0.167405,0.000046,0.189542,2,0.002541
9703464,,,40,1,41,40,1,41,48,0.032794,0.034618,0.000053,0.137805,4,0.049742
112226,,,3,19,22,3,19,22,22,0.151419,0.183177,0.000142,0.088745,2,0.001993
5197,,,13,9,22,13,9,22,24,0.106188,0.134184,0.00008,0.138528,2,0.011825
11014,,,29,4,33,29,4,33,26,0.091779,0.105218,0.000715,0.017992,3,0.021386
9905417,,,14,3,17,14,3,17,36,0.05391,0.062817,0,0.128676,3,0.015031
9711307,,,18,4,22,18,4,22,35,0.056085,0.066038,0.000276,0.082251,6,0.026097
8116,,,1,6,7,1,6,7,30,0.075075,0.089005,0.000481,0.047619,3,0.002331
9912276,,,5,7,12,5,7,12,25,0.097452,0.11243,0.000436,0.265152,3,0.005253
11017,,,1,27,28,1,27,28,25,0.110949,0.138054,0.000007,0.109788,7,0.00131
9911233,,,45,28,73,45,28,73,24,0.116922,0.14424,0.000932,0.119292,7,0.051094
2116,,,23,14,37,23,14,37,24,0.115066,0.140382,0.000254,0.179429,7,0.026372
9907333,,,17,9,26,17,9,26,29,0.081457,0.10002,0.000138,0.172308,10,0.014629
9912264,,,28,9,37,28,9,37,24,0.114381,0.137887,0.00044,0.141892,7,0.031302
9911309,,,28,1,29,28,1,29,30,0.074658,0.086699,0.00002,0.155172,7,0.035148
9612429,,,2,5,7,2,5,7,30,0.075316,0.089598,0,0.047619,7,0.001418
9811472,,,51,25,76,51,25,76,29,0.083836,0.115303,0.000687,0.114561,7,0.086175
9711377,,,12,3,15,12,3,15,31,0.07148,0.088568,0.000001,0.204762,7,0.015182
9801298,,,17,6,23,17,6,23,31,0.071506,0.088942,0.00008,0.110672,7,0.02427
7319,,,9,23,32,9,23,32,24,0.119351,0.148445,0.000026,0.230108,7,0.009143
6172,,,9,7,16,9,7,16,25,0.107984,0.130502,0.000033,0.233333,7,0.0092
9901278,,,22,6,28,22,6,28,31,0.073184,0.100542,0.000031,0.10582,7,0.028554
6240,,,8,16,24,8,16,24,24,0.114044,0.138686,0.000259,0.144928,7,0.010794
9808289,,,8,4,12,8,4,12,30,0.076276,0.093266,0.000115,0.128788,7,0.010409
8290,,,5,9,14,5,9,14,25,0.106582,0.127529,0.000043,0.197802,7,0.006164
9909284,,,12,15,27,12,15,27,30,0.077777,0.101261,0.000063,0.079772,10,0.009569
9902437,,,24,6,30,24,6,30,29,0.080618,0.096286,0.000063,0.149425,10,0.024606
9708326,,,19,2,21,19,2,21,31,0.071476,0.088498,0.000005,0.169048,7,0.035893
7208,,,24,57,81,24,57,81,24,0.123482,0.160082,0.000617,0.129017,7,0.023169
9705244,,,43,10,53,43,10,53,31,0.0718,0.088773,0.000129,0.130261,7,0.102414
9909202,,,28,9,37,28,9,37,24,0.110832,0.134851,0.000184,0.15015,7,0.035694
9907341,,,21,4,25,21,4,25,29,0.080987,0.096969,0.000254,0.173913,7,0.031332
9901288,,,35,9,44,35,9,44,31,0.073292,0.101375,0.00009,0.10518,7,0.042362
9902334,,,41,19,60,41,19,60,30,0.078332,0.108664,0.001277,0.15226,7,0.072723
9812471,,,39,6,45,39,6,45,30,0.078264,0.107315,0.00019,0.15,7,0.061089
9908283,,,20,9,29,20,9,29,30,0.078127,0.10437,0.000084,0.140394,7,0.022031
9912254,,,19,8,27,19,8,27,25,0.10536,0.125676,0.000007,0.219373,7,0.023806
9710349,,,6,2,8,6,2,8,38,0.048756,0.055643,0.000011,0.214286,12,0.010731
9512370,,,14,5,19,14,5,19,37,0.051251,0.059789,0.000403,0.133987,12,0.020075
9503315,,,3,1,4,3,1,4,41,0.042535,0.04658,0.000158,0,13,0.002421
9503322,,,2,1,3,2,1,3,33,0.063798,0.077727,0.000151,0.166667,7,0.009675
107294,,,9,1,10,9,1,10,32,0.068144,0.086684,0.00021,0.122222,1,0.006518
9408223,,,10,2,12,10,2,12,27,0.094875,0.119374,0.036937,0.068182,13,0.008204
9503329,,,2,1,3,2,1,3,28,0.086656,0.104187,0.000006,0.333333,13,0.002762
11025,,,1,13,14,1,13,14,26,0.097634,0.11554,0.000059,0.28022,10,0.000603
9907264,,,14,12,26,14,12,26,29,0.082325,0.104585,0.000112,0.133846,10,0.016378
7112,,,10,12,22,10,12,22,28,0.087291,0.106055,0.000062,0.225108,10,0.006887
9805389,,,35,15,50,35,15,50,29,0.081192,0.098777,0.000251,0.093469,10,0.035912
9912398,,,12,15,27,12,15,27,29,0.081865,0.102061,0.000066,0.131054,10,0.008877
5297,,,15,19,34,15,19,34,29,0.08047,0.096821,0.000797,0.115865,10,0.013008
9907539,,,5,20,25,5,20,25,25,0.103938,0.123263,0.000182,0.148333,10,0.003776
9707291,,,61,13,74,61,13,74,29,0.07997,0.094549,0.001707,0.078675,10,0.065537
9710354,,,33,8,41,33,8,41,32,0.067131,0.083214,0.000163,0.146951,7,0.080296
9709280,,,3,4,7,3,4,7,32,0.066996,0.08044,0.000002,0.238095,7,0.007785
9707521,,,50,15,65,50,15,65,31,0.071271,0.088631,0.000112,0.109375,7,0.095661
9707251,,,102,23,125,102,23,125,31,0.071848,0.092765,0.002844,0.058839,7,0.216648
9707316,,,40,12,52,40,12,52,31,0.071627,0.089779,0.000139,0.116139,7,0.07664
9707368,,,11,3,14,11,3,14,32,0.066985,0.080171,0.00005,0.120879,7,0.038855
9707354,,,52,14,66,52,14,66,31,0.071743,0.09168,0.000304,0.094872,7,0.083308
9707259,,,41,7,48,41,7,48,31,0.071339,0.087116,0.000032,0.106826,7,0.06547
9705292,,,90,7,97,90,7,97,32,0.066995,0.080532,0.000377,0.045855,7,0.225341
204062,,,1,15,16,1,15,16,22,0.14398,0.174335,0.000022,0.095833,4,0.000574
9810442,,,115,11,126,115,11,126,32,0.068008,0.089343,0.000329,0.053524,4,0.177056
9803397,,,22,6,28,22,6,28,34,0.05965,0.071625,0.000172,0.097884,2,0.030908
9603238,,,96,1,97,96,1,97,47,0.0339,0.035893,0.000018,0.07732,4,0.429844
9610504,,,7,4,11,7,4,11,34,0.059286,0.06897,0.000004,0.163636,9,0.009235
7018,,,13,41,54,13,41,54,21,0.156277,0.198556,0.002904,0.043265,2,0.01323
107084,,,4,2,6,4,2,6,24,0.110249,0.129981,0.000034,0.1,4,0.002555
9707537,,,29,14,43,29,14,43,33,0.062845,0.076105,0.00032,0.151717,4,0.057896
7001,,,10,6,16,10,6,16,22,0.132992,0.157742,0.000019,0.095238,4,0.010918
6312,,,11,27,38,11,27,38,21,0.150359,0.184141,0.001317,0.053175,4,0.011853
9710355,,,4,6,10,4,6,10,34,0.059736,0.071067,0.000016,0.188889,5,0.003154
9705442,,,216,13,229,216,13,229,36,0.053457,0.061876,0.002589,0.014897,6,0.258339
9707284,,,6,2,8,6,2,8,34,0.05964,0.069899,0.000062,0.125,5,0.008167
9703221,,,23,1,24,23,1,24,34,0.059638,0.069831,0.000205,0.121377,5,0.021288
9708358,,,13,5,18,13,5,18,34,0.059663,0.070256,0.000077,0.173203,5,0.011725
9708228,,,10,1,11,10,1,11,35,0.056285,0.064411,0,0.209091,5,0.009151
