Source,Target
1120,9903337
1121,9903425
1121,9508258
1121,9708456
1121,9904393
1121,9811202
1121,9812397
1121,9807501
1121,9707409
1121,9909333
1121,9907446
1121,9810457
1121,9806236
1121,9903402
1121,9906206
1121,9905215
1122,9710401
1122,9709492
1122,9602260
1122,9909256
1122,9805300
1122,9704452
1123,9711395
1123,9804403
1123,9808415
1123,9806219
1123,9903292
1123,9910254
1123,9903551
1124,9807235
1124,9905220
1124,9909254
1124,9807305
1124,9808205
1124,9904465
1124,9906450
1124,9702243
1124,9803445
1124,9812273
1124,9811296
1124,9908513
1124,9810467
1124,9906469
1124,9912231
1124,9902312
1124,9904297
1124,9705339
1124,9712493
1124,9802287
1124,9804400
1124,9903473
1124,9904245
1124,9709439
1124,9803299
1124,9712495
1124,9711421
1124,9811390
1124,9807216
1128,9807264
1128,9909393
1128,9811221
1129,9904225
1129,9901350
1129,9808470
1129,9811352
1129,9807305
1129,1101
1129,9906469
1130,9903512
1130,9805225
1130,9909539
1130,9907420
1130,9902375
1132,9905504
1132,9903427
1132,9901252
1132,9612313
1132,9805303
1132,9702345
1132,9512380
1132,9804300
1132,9812253
1132,9809566
1132,9710335
1133,9909537
1133,9903449
1133,9805254
1133,9908327
1133,9510376
1133,9812377
1133,9801403
1133,9702265
1133,9806287
1134,9909506
1134,9906475
1134,9902341
1134,9511430
1134,9805270
1134,9707532
1134,9506317
1134,9701390
1134,9707309
1134,9907472
1134,9705234
1134,9901331
1134,9911316
1134,9809429
1134,9702424
1134,9504219
1134,1054
1134,9711391
1134,9907489
1134,9702435
1134,9705254
1134,9908523
1134,9804332
1134,9706285
1134,9801262
1134,9812529
1134,9802290
1134,9801268
1134,9907509
1134,9708346
1134,9708350
1134,9801397
1134,9411211
1134,9912388
1134,9808454
1134,9912391
1134,9902410
1134,9903436
1134,9808463
1134,9807443
1134,9904468
1134,9901397
1134,9905495
1134,9812366
1134,9812316
1134,9712222
1134,9906273
1134,9803363
1134,9704298
1134,9906284
1134,9703277
1134,9703278
1134,9703357
1134,9703284
1134,9703358
1134,9911414
1134,1001
1134,9806228
1134,9607290
1134,9703291
1134,9803389
1134,9804217
1134,9812357
1134,9809287
1134,9703305
1134,9903498
1134,9802379
1134,9709452
1134,9802381
1134,9809550
1134,9806482
1134,9506452
1134,9904278
1134,9710487
1134,9805208
1134,9903515
1134,9903260
1134,9905566
1134,9801375
1134,9905312
1134,9912226
1134,9806244
1134,9803241
1134,9611433
1134,9905323
1134,9710255
1134,9512370
1134,9903390
1134,9804215
1134,9907385
1134,9709499
1134,9701309
1134,9806526
1134,9910209
1134,9806530
1134,9802439
1134,9610433
1134,9509239
1134,9903516
1134,9903226
1134,9805268
1134,9810389
1134,9905550
1134,9608407
1134,9909464
1134,9707481
1134,9806298
1134,9705295
1134,9912284
1134,9901277
1134,9910238
1134,9706209
1134,9810409
1134,9702373
1134,9912551
1134,9602280
1134,9911273
1134,9907409
1134,9609460
1134,9504248
1134,9803454
1135,9509312
1135,9911265
1135,9704351
1136,9903234
1136,9803396
1136,9903420
1136,9803292
1136,9910540
1136,9905282
1136,9904223
1142,9906545
1142,9910338
1142,9910278
1142,9809321
1142,9907389
1142,9906319
1143,9807344
1143,9809217
1143,9901427
1143,9806292
1143,9908369
1143,9801271
1143,9807415
1143,9804398
1143,9904247
1145,9908480
1145,9912260
1145,9907414
1145,9912265
1145,9701322
1145,9907340
1145,9801238
1145,9905369
1145,9811291
1145,9811356
1145,9805217
1145,9912227
1145,9902332
1145,9908330
1145,9910315
1145,9904236
1145,9804398
1145,9812275
1145,9811337
1145,9903417
1145,9906234
1145,9704332
1145,9602250
1145,9808396
1146,9907297
1146,9806404
1146,9803445
1146,9606399
1146,9711369
1146,9908280
1146,9806249
1146,9707226
1146,9708459
1146,9810220
1146,9806255
9710442,9707278
1150,9704296
1150,9907321
1150,9704212
1150,9707509
1150,9502335
1151,9704272
1151,9711362
1151,9611443
1151,9702358
1151,9807254
1151,9905529
1151,9908229
1151,9608466
1151,9808431
1156,9901226
1157,9806368
1157,9712546
1157,9805315
1157,9802290
1157,9707390
1157,9901222
1157,9901331
1157,9911273
1157,9702282
1157,9701303
1157,9711309
1157,9812366
1157,9901229
1157,9806482
1157,9711427
1157,9901397
1157,9905566
1157,9810409
1157,9703417
1157,9803389
1157,9903390
1158,9605376
1158,9710450
1158,9902243
1158,9701222
1158,9610280
1158,9905305
1158,9710506
1159,9804288
1159,9709442
1159,9705475
1159,9803445
1159,9911286
1159,9806249
1159,9810220
1159,9806259
1159,9803229
1160,9511357
1160,9911365
1160,1005
1161,1035
1161,9806212
1161,9903337
1161,9912395
1161,9712301
1161,9812334
1161,9806291
1161,1080
1161,9807236
1161,9908220
1161,9908413
1161,9810206
1162,9903272
1162,9710402
1162,9610451
1162,9810516
1162,9802214
1163,9812289
1163,9805346
1163,9803333
1163,9903207
1163,9803500
1163,9812418
1163,9903534
1163,9806480
1163,9902354
1163,9908276
1163,9903542
1163,9804285
1163,9802238
1163,9710431
1166,9905221
1166,9904262
1166,9811337
1166,9904266
1166,9904267
1166,9608269
1166,9804398
1166,9603311
1166,9807344
1166,9907347
1166,9907380
1166,9906549
1166,9811350
1166,9904425
1166,9901209
1166,9805471
1166,9811291
1166,9811356
1166,9903422
1166,9912287
1168,9807216
1168,9804449
1168,9812476
1168,9703327
1169,9704448
1169,9705442
1169,9603205
1169,9602250
1169,9809486
1169,9806351
1169,9609331
1169,9511342
1169,9812246
1169,9803257
1169,9812472
1169,9905369
1169,9602234
1169,9906395
1169,9805244
1169,9903229
1169,9904287
1170,9905312
1170,9712225
1170,9801284
1170,9903477
1170,9903543
1170,9701396
1170,9901327
1170,9701233
1170,9808303
1171,9708256
1171,9904353
1171,9804290
1171,9711395
1171,9711396
1171,9906346
1171,9612347
1171,9902394
1172,9809504
1172,9604387
1172,9510309
1172,9810442
1172,9605296
1172,9906296
1172,4210
1172,9606211
1172,9903448
1172,9911323
1172,9810360
1172,9911421
1174,9601360
1174,9811202
1174,9803460
1174,9907446
1174,9803366
1174,9707409
1174,9708456
1174,9608361
1174,9812267
1174,9807501
1174,9912430
1174,9912271
1174,9906256
1174,9812369
1174,9902355
1174,9908246
1174,9910553
1174,9810457
1174,9905463
1174,9806236
1174,9906206
1175,9907360
1175,9907425
1175,9705442
1175,9807336
1175,9803304
1175,9810504
1175,9806279
1175,9812236
1175,9804306
1175,9910416
1175,9904209
1175,9907474
1175,9708456
1175,9903220
1175,9810457
1177,9802277
1177,9711384
1177,9811273
1177,9711258
1177,9801453
1177,9807454
1178,9802277
1178,1177
1178,9711384
1178,9811273
1178,9711258
1178,9812476
1178,9801453
1179,9911455
1180,9707390
1180,9802290
1180,9711427
1180,9806260
1180,9812366
1180,9905566
1180,9610276
1180,9910492
1180,9803389
1180,9709390
9602206,9510246
9602206,9505347
9602206,9507236
9602206,9508293
9602206,9501222
9602206,9511207
9602206,9510219
9602206,9511469
9602206,9601262
9602206,9507378
9602206,9503358
9602206,9510372
9602206,9511324
9602206,9512446
9602206,9507359
9602207,9511275
9602207,9506459
9602207,9511207
9602208,9512336
9602208,9504403
9602208,9507363
9602208,9506452
9602208,9512212
9602208,9310313
9602208,9407293
9602211,9601280
1188,9905520
1188,9808421
1188,9507319
1188,9805416
1188,9909244
1188,9701422
1188,9902437
1189,9912547
1189,9901222
1189,9801322
1189,9911244
1189,9712240
1189,9912216
1189,9802290
1189,9610451
1189,9805208
1189,9807513
1189,9908379
1189,9803389
1189,9903358
1191,9812371
1191,9812205
1191,9711287
1192,9611449
1192,9806522
1192,9708423
1192,9703357
1192,9907385
9602218,9510363
9602218,9509428
9602218,9511462
9602218,9509287
1196,9901442
1196,9803445
1196,9911207
1196,9905512
1196,9912490
1196,1119
1196,9903354
1196,9711485
11122,9610370
11122,9910250
11122,9806404
11122,9906316
11122,9704258
11122,1103
11122,9911504
11122,9705234
11122,9612398
11122,9601302
11122,9708239
11122,9706526
11122,9705311
11122,9605281
11122,9707263
11122,9708452
11122,9708390
11122,9812455
11122,9803241
11122,9609360
11122,9809451
11122,9809266
11122,9408366
11122,9805233
11122,9803250
11122,9905551
11122,9803445
11122,9711223
11122,9810489
11122,9801375
11122,9905386
11122,9709442
11122,9606399
1200,9702384
1200,9705467
1200,9807461
1200,9804377
1200,9706265
1200,9705223
1200,9809308
1200,9605342
1200,9706271
1201,9807209
1201,9906252
1201,9807573
1201,9702334
1202,9902337
1202,9806404
1202,9909427
1202,9905217
1202,9807297
1202,9802440
1202,9801321
1202,9903527
1202,9802350
1202,9912367
1202,9709264
1202,9906322
1202,9909203
1202,9809433
1203,9607245
1203,9807453
1203,9902207
1204,9902467
1204,9907524
1204,9903299
1204,9805448
1204,9603212
1204,9807246
1204,9808400
1204,9909265
1204,9511378
1204,9603347
1204,9703317
1204,9806486
1204,9509272
1204,9705391
1204,9811355
1204,9506461
1204,9906462
1204,9905568
1204,9604387
1204,9905252
1204,9811237
1204,9909222
1204,1073
1204,9910315
1204,9805486
1204,9603247
1204,9912369
1204,9903476
1204,9805494
1204,9807479
1204,9602424
1204,9811316
1204,9707451
1204,9512380
1205,9804206
1205,9803367
1206,9804309
9602231,9509410
9602231,9506467
9602231,9507366
1208,9909425
1208,9909254
1208,9703351
1208,9706281
1208,9808327
1208,9903308
1208,9811390
1208,9812351
9602233,9410259
9602234,9511342
1212,9908288
1212,9911489
1212,9912290
1212,9612260
1212,9912261
1212,9702441
1212,9907436
1212,9602351
1212,9810416
1212,9607353
1212,9911482
1212,9710299
1212,9909214
1212,9912447
9602238,9312347
9602238,9505347
1215,9905568
1215,9910315
1215,9907524
1216,9906259
1216,9710436
1216,9903478
1216,9912307
1216,9911463
1216,9605288
1216,9810313
1216,9905239
1216,9710543
1216,9805264
1216,9912305
1216,9912306
1216,9610259
1216,9801430
1216,9707351
1216,9901304
1216,9907545
1216,9610415
1216,9609481
1216,9810216
1218,9911432
1218,9802419
1218,9803349
1218,9501384
1218,9509433
1218,9901354
1218,9512275
1219,9902443
9602245,9505224
9602245,9405218
9602245,9406299
9602245,9502348
9602248,9502273
9602248,9512298
1225,1072
1225,9909232
1225,9811378
1225,9909411
1225,9811353
1225,9903417
1225,9912265
1225,9909326
1226,9704448
1226,9710368
1226,9609331
1226,9612292
1226,9607397
1226,9902471
1226,9806315
1226,9904236
1226,1103
1226,9808312
1226,9711410
1226,9809523
1226,9703224
1226,9711446
1226,9712471
1226,9910456
1226,9805341
1226,9907422
1226,9808287
1227,1312
1227,2250
1227,9906318
1229,9812346
1229,9606211
1229,9912260
1229,9607286
1229,9901351
1229,9712234
1229,9902443
1229,9512396
1229,9803451
1229,9812399
1229,9801425
1229,9708227
1229,9703220
1229,9801238
1229,9610233
1229,9707546
1229,9607259
1229,9507386
1229,9805470
1229,9512369
9602255,9511397
9602255,9512404
9602255,9601237
9602255,9507319
9602256,9502338
9602259,9406311
9602260,9607448
9602260,9412278
9602260,9506359
1237,9903282
1237,9803445
9602262,9506201
9602262,9507284
9602262,9511454
9602263,9505347
9602263,9508293
9602265,9508408
1242,9702210
1242,9906443
1242,9909229
1242,9907502
1242,9802211
9602267,9511324
9602267,9510372
1244,9809211
1244,9712523
1244,9911237
1244,9812205
11130,9608256
11130,9707296
11130,9707235
11130,9803397
11130,2151
11130,9611465
11130,9905450
11130,9605319
11130,9904428
11130,9802415
11130,9706385
11130,9608308
11130,9904502
11130,9903511
11130,9802201
11130,9904284
11130,103229
11130,9710526
9602270,9505248
9602270,9502211
9602272,9502300
9602272,9505224
9602272,9507253
9602272,9512213
9602272,9509432
9602272,9502264
9602272,9412265
9602272,9504219
9602272,9502348
9602272,9411229
9602272,9510207
1249,9610544
1249,9904250
1249,9912390
1249,9907319
1249,9903448
1249,9904378
1249,9810442
1250,9903264
1250,9903451
9602275,9411211
9602275,9506452
1253,9905312
1253,9806468
1253,9806348
1253,9705356
1253,9711246
1253,9905296
1253,9801363
1253,9810260
1253,9903447
1253,9712224
1253,9612446
1253,9712287
1253,9903456
1253,9712225
1253,9906274
1253,9701396
1253,9704423
1253,9908202
1253,9711469
1253,9903535
1253,9908464
1253,9812209
1253,9712306
1253,9903540
1253,9804254
1253,9509204
1253,9711262
1255,9611433
1255,9802299
1255,9810475
1255,9503437
1256,9808289
1256,9912548
1256,9511397
1256,9910438
1256,9902437
1256,9912264
1256,9805389
1256,9912398
1256,9806303
1256,9507319
1256,9909284
1256,9707291
1256,9905309
1256,9907333
9602281,9512252
9602281,9505397
9602281,9506374
1259,9802432
1259,9806513
1259,9903282
1259,9908355
1259,9902372
1259,9810517
1259,9911207
1259,9907224
1259,9908260
1259,9711387
1260,9812352
1260,9808257
1260,9712517
1260,9901318
1260,9606280
1260,9903244
1260,9707390
1260,9906322
1260,9809427
1260,9808340
1260,9902294
1260,9805208
1260,9807513
1260,9908317
1260,9901281
1260,9801322
1260,9804332
1260,9712301
1260,9802290
1260,9804404
1260,9903358
1260,9806482
1260,9904404
1260,9803389
1260,9905214
9602285,9506355
9602285,9509239
11133,9604313
11133,10146
11133,9910545
1264,9905536
1264,9807216
1264,9909254
1264,9603208
1264,9912457
1264,9808270
1264,9905240
1264,9909395
1264,9907222
1264,9803415
1264,9901208
1264,9910554
1264,9910428
1264,9908513
1264,9906469
1264,9912231
1264,9910365
1264,9909469
1264,9812360
1264,9412278
1264,9906487
1264,9811390
1264,9902271
1264,9812418
1264,9912397
1264,9805262
1264,1101
1264,9904465
1264,9906516
1264,9808205
1264,9809401
1264,9805272
1264,9907421
1264,9907296
1264,9909217
1264,9911524
1264,9902312
1264,1129
1264,9705451
1264,9712493
1264,9903472
1264,9904248
1264,9602260
1264,9809531
1264,9709439
1266,9905312
1266,9810271
1266,9707251
1266,9806278
1266,9612313
1266,9804363
1266,9512380
1266,9902239
1267,9811489
1267,9604387
1267,9604452
1267,9903238
1267,9809223
1267,9712393
1267,9907530
1267,9607383
1267,9901231
1267,9610544
1267,9907505
1267,9507378
1267,9906233
1267,9601367
1267,9902201
1267,9904282
1267,9812233
1267,9907518
1267,9907519
1268,9901281
1268,9906322
1268,9904404
1268,9905214
1268,9704342
1268,9711486
1268,9801277
1268,9902302
1269,9905472
1269,9802241
1269,9902226
1269,9611363
1269,9805470
1269,9802374
1269,9708311
1269,9901386
1269,9711308
1269,9803453
1269,9603374
1270,9806352
1270,9901376
1270,9911334
1270,9806342
1271,9604416
1271,9803242
1271,9607378
1271,9805334
1271,9701389
1272,9910464
1272,9809443
1272,9909541
1272,9908425
1272,9609226
1272,9707500
1272,9608434
1272,9804436
1272,9604441
1272,9703420
1272,9606314
1272,9712447
1273,9908433
1273,9910227
1273,9910213
1273,9811309
1273,9803305
1273,9905354
1273,9910383
1273,9906381
1273,9910365
1274,9810313
1274,9903478
1274,9607382
1274,9605288
1274,9702409
1274,9905239
1274,9708393
1274,9805264
1274,9912305
1274,9610259
1274,9801430
1274,9707351
1274,9901304
1274,9907545
1274,9609481
1274,9608350
1274,9810216
9602299,9602211
1279,9911520
1279,9706450
1279,9511397
1279,9910438
1279,9507319
1279,9707291
1279,9905309
9602304,9501392
9602304,9410319
1281,9501384
1281,9901374
9602307,9410259
1284,9807278
1285,9911457
1285,9905474
1285,9811291
1285,9905221
1285,9810280
1285,9909481
1285,9912266
1285,9904267
1285,9910498
1285,9804398
1285,9905487
1285,9807344
1285,9906513
1285,9911406
1285,9811350
1285,9907447
1285,9909496
1285,9906523
1285,9903422
1286,9810496
1286,9910209
1286,9703298
1286,9804227
1286,9704325
1286,9912391
1286,9712222
1286,9903498
1286,9802379
1286,9704245
1286,9804241
1286,9712467
1286,9904468
1286,9712302
1286,9904278
1286,9707481
1286,9903322
1286,9808463
1286,9903260
1286,9411229
1286,9910238
1286,9711391
1286,9907489
1286,9912226
1286,9503209
1286,9610534
1286,9907240
1286,9612329
1286,9608491
1286,9812205
1286,9701294
1286,9805424
1286,9707313
1286,9804275
1286,9907509
1286,9911414
1286,9711287
1286,9708372
1286,9708223
1286,9810235
1286,9911434
1286,9801397
1287,9708484
1287,9908500
1287,9701289
1287,9803229
1287,9711440
1287,9807251
1287,9801300
1287,9802357
1287,1046
1287,9803351
1287,9808248
1287,9912345
1287,9806345
1287,9810270
1287,9606399
1290,9909473
1290,9712306
1290,9806468
1290,9903447
1290,9705356
1290,9907341
1292,9710401
1292,9806354
1292,9803412
1292,9806519
1292,9710234
1292,9903227
1292,9612364
1292,9902282
1292,9804255
1293,9801412
1293,9812229
1293,9907270
1293,9806471
1293,9512380
1293,9608365
1293,9903535
1293,9905520
1293,9706260
1293,9903230
1293,9603414
1293,9612313
1293,9703290
1293,9802300
1293,9711261
1293,9701278
1295,9805216
1295,9911461
1295,9907240
1295,9803337
1295,9905387
1295,9809485
1295,9812205
1295,9804241
1295,9801330
1295,9807443
1295,9906324
1295,9903355
1296,9708483
1296,9605319
1296,9904395
1296,9912524
1296,9802445
1296,9812344
1296,9912210
1296,8019
1296,9910420
1296,9904279
1296,10009
1296,9810204
1296,9808293
1296,9812256
1296,2147
1296,9904292
1296,9906469
1296,9906470
1296,9912231
1296,9611369
1296,11054
1296,9807216
1296,9906481
1296,9806387
1296,9910231
1296,9906281
1296,9902392
1296,9911481
1296,9710460
9602321,9509311
1298,9903363
1298,9812229
1298,9906374
1298,9808328
1298,9805303
1298,9807501
1298,9909325
1298,9601360
1298,9812369
1298,9910553
1298,9810457
1298,9904283
1298,9809437
1298,9908255
1298,9607394
1298,9604387
1298,9908326
1298,9812337
1298,9909480
1298,9911337
1298,9812397
1298,9803368
1298,9908404
1298,9801271
1298,9903544
1298,9608251
1298,9905215
1299,1244
1299,9809211
1299,9712523
1299,9911237
1299,9812205
1300,9807347
1300,9907460
1300,9801271
1300,9603208
1300,9702409
1300,9903274
1300,9603420
1301,9710401
1301,9909508
1301,9911302
1301,9603208
1301,9609481
1301,1098
1301,9701393
1301,9902420
1301,9906265
1301,9603420
1301,9904221
1301,9807454
1301,9604320
1301,9905441
1301,9810280
1301,9703212
1301,9809453
1301,9807278
1301,9807344
1301,9902449
1301,9901362
1301,9805300
1301,9907510
1301,9806519
1302,9710336
1302,9907414
1302,9811357
1302,9612313
1302,9908330
1302,9712319
1302,9707482
1302,9809470
1302,9904207
9602327,9506329
1304,9802352
1304,9804355
1304,9805373
1304,9608357
1304,9805318
1304,9703463
1304,9806239
1304,9704243
1304,9911399
1304,9812387
1304,9903215
1306,9909249
1306,9810309
1306,9901320
1306,9903340
1306,9909514
1306,9904395
1306,9912205
1306,9808301
1306,9808272
